batch ID	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam_index	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam ID	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam_index ID
TCGA-AF-3400-10A-01D-1989-10_gapfillers_Illumina_gdc_realn	TCGA-AF-3400-10A-01D-1989-10_gapfillers_Illumina_gdc_realn.bam	TCGA-AF-3400-10A-01D-1989-10_gapfillers_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80q86jJzQX3zgzY1yVyyyK9	project-G428g40Jf312vx5727kY9KXZ:file-G80q8B8JzQX8Ygpg6JBXz9X7
TCGA-A6-A56B-10A-01D-A28G-10_Illumina_gdc_realn	TCGA-A6-A56B-10A-01D-A28G-10_Illumina_gdc_realn.bam	TCGA-A6-A56B-10A-01D-A28G-10_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80q7vQJJJ2bv5k731y20pz6	project-G428g40Jf312vx5727kY9KXZ:file-G80q84jJJJ2V009v0V7qzqFq
TCGA-AA-3527-10A-01D-1953-10_gapfillers_Illumina_gdc_realn	TCGA-AA-3527-10A-01D-1953-10_gapfillers_Illumina_gdc_realn.bam	TCGA-AA-3527-10A-01D-1953-10_gapfillers_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80q768J9YB17v5GJbKpp092	project-G428g40Jf312vx5727kY9KXZ:file-G80q7BjJ9YB8JF3098V83P3y
TCGA-AF-2689-10A-01D-1989-10_gapfillers_Illumina_gdc_realn	TCGA-AF-2689-10A-01D-1989-10_gapfillers_Illumina_gdc_realn.bam	TCGA-AF-2689-10A-01D-1989-10_gapfillers_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80q6zQJpx6Xp5Q66BPyqz9P	project-G428g40Jf312vx5727kY9KXZ:file-G80q730Jpx6v5xbZ6G6b8gvG
TCGA-AF-2692-10A-01D-1989-10_gapfillers_Illumina_gdc_realn	TCGA-AF-2692-10A-01D-1989-10_gapfillers_Illumina_gdc_realn.bam	TCGA-AF-2692-10A-01D-1989-10_gapfillers_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80q6xQJGjfY62g08B67KQ6f	project-G428g40Jf312vx5727kY9KXZ:file-G80q718JGjfqkvBFJg62359V
TCGA-AA-3522-10A-01D-1953-10_gapfillers_Illumina_gdc_realn	TCGA-AA-3522-10A-01D-1953-10_gapfillers_Illumina_gdc_realn.bam	TCGA-AA-3522-10A-01D-1953-10_gapfillers_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80q6Q0J3Y99JPzQJj3X8F0v	project-G428g40Jf312vx5727kY9KXZ:file-G80q6ZjJ3Y9F279G96vgQPJk
TCGA-AF-2691-10A-01D-1989-10_gapfillers_Illumina_gdc_realn	TCGA-AF-2691-10A-01D-1989-10_gapfillers_Illumina_gdc_realn.bam	TCGA-AF-2691-10A-01D-1989-10_gapfillers_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80q6JQJ9zz9JPzQJj3X8F0X	project-G428g40Jf312vx5727kY9KXZ:file-G80q6V0J9zzB9122PfF93YZv
TCGA-A6-A567-10A-01D-A28G-10_Illumina_gdc_realn	TCGA-A6-A567-10A-01D-A28G-10_Illumina_gdc_realn.bam	TCGA-A6-A567-10A-01D-A28G-10_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80q630J3yF8bvQ51xFp869y	project-G428g40Jf312vx5727kY9KXZ:file-G80q6F8J3yFJg1qP8B6QY4GP
TCGA-AA-3558-10A-01D-1953-10_gapfillers_Illumina_gdc_realn	TCGA-AA-3558-10A-01D-1953-10_gapfillers_Illumina_gdc_realn.bam	TCGA-AA-3558-10A-01D-1953-10_gapfillers_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80q5V0JQ5jv8p640YXy320g	project-G428g40Jf312vx5727kY9KXZ:file-G80q5ZjJQ5jXQ75930KvZzqb
TCGA-AG-3583-10A-01D-1989-10_gapfillers_Illumina_gdc_realn	TCGA-AG-3583-10A-01D-1989-10_gapfillers_Illumina_gdc_realn.bam	TCGA-AG-3583-10A-01D-1989-10_gapfillers_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80q5KQJP0qg40PJ6Fqzj86V	project-G428g40Jf312vx5727kY9KXZ:file-G80q5X0JP0qQ209698Fkg9kV
TCGA-AA-3556-10A-01D-1953-10_gapfillers_Illumina_gdc_realn	TCGA-AA-3556-10A-01D-1953-10_gapfillers_Illumina_gdc_realn.bam	TCGA-AA-3556-10A-01D-1953-10_gapfillers_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80q58jJ1KY259vF6BkZYYpj	project-G428g40Jf312vx5727kY9KXZ:file-G80q5JjJ1KYJZ5Jj0XGzBByb
TCGA-AA-3544-10A-01D-1953-10_gapfillers_Illumina_gdc_realn	TCGA-AA-3544-10A-01D-1953-10_gapfillers_Illumina_gdc_realn.bam	TCGA-AA-3544-10A-01D-1953-10_gapfillers_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80q438JjYVjYgpg6JBXz82b	project-G428g40Jf312vx5727kY9KXZ:file-G80q45jJjYVzqVGZ0Z0VGZgP
TCGA-AA-3548-10A-01D-1953-10_gapfillers_Illumina_gdc_realn	TCGA-AA-3548-10A-01D-1953-10_gapfillers_Illumina_gdc_realn.bam	TCGA-AA-3548-10A-01D-1953-10_gapfillers_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80q410JvzX1gZ5g30GYg0f2	project-G428g40Jf312vx5727kY9KXZ:file-G80q43jJvzX05jgvPjGPPfYV
TCGA-AA-3531-10A-01D-1953-10_gapfillers_Illumina_gdc_realn	TCGA-AA-3531-10A-01D-1953-10_gapfillers_Illumina_gdc_realn.bam	TCGA-AA-3531-10A-01D-1953-10_gapfillers_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80q3yjJf4XV009v0V7qzkvx	project-G428g40Jf312vx5727kY9KXZ:file-G80q42jJf4XYzgzY1yVyyxZV
TCGA-AA-3560-10A-01D-1953-10_gapfillers_Illumina_gdc_realn	TCGA-AA-3560-10A-01D-1953-10_gapfillers_Illumina_gdc_realn.bam	TCGA-AA-3560-10A-01D-1953-10_gapfillers_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80q3x8JXbgQyK4x6KbqFK4p	project-G428g40Jf312vx5727kY9KXZ:file-G80q408JXbgY4fzvJf81VxXB
TCGA-AA-3517-10A-01D-1953-10_gapfillers_Illumina_gdc_realn	TCGA-AA-3517-10A-01D-1953-10_gapfillers_Illumina_gdc_realn.bam	TCGA-AA-3517-10A-01D-1953-10_gapfillers_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80q3b0Jxx4259vF6BkZYYQX	project-G428g40Jf312vx5727kY9KXZ:file-G80q3k0Jxx490y4bPfPBbq62
TCGA-AA-3519-10A-01D-1953-10_gapfillers_Illumina_gdc_realn	TCGA-AA-3519-10A-01D-1953-10_gapfillers_Illumina_gdc_realn.bam	TCGA-AA-3519-10A-01D-1953-10_gapfillers_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80q3QQJpXP0f8Bj5k649xkj	project-G428g40Jf312vx5727kY9KXZ:file-G80q3Y0JpXP1518Y5gf0fkFg
TCGA-AA-3538-10A-01D-1953-10_gapfillers_Illumina_gdc_realn	TCGA-AA-3538-10A-01D-1953-10_gapfillers_Illumina_gdc_realn.bam	TCGA-AA-3538-10A-01D-1953-10_gapfillers_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80q390J0yq17v5GJbKpkzKP	project-G428g40Jf312vx5727kY9KXZ:file-G80q3FjJ0yqPkKbK6JgJ3fZ8
TCGA-AA-3514-10A-01D-1953-10_gapfillers_Illumina_gdc_realn	TCGA-AA-3514-10A-01D-1953-10_gapfillers_Illumina_gdc_realn.bam	TCGA-AA-3514-10A-01D-1953-10_gapfillers_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80q350JQKQQ5jgvPjGPPfKp	project-G428g40Jf312vx5727kY9KXZ:file-G80q388JQKQX59vF6BkZYYP8
TCGA-A6-5661-10A-01D-1650-10_Illumina_gdc_realn	TCGA-A6-5661-10A-01D-1650-10_Illumina_gdc_realn.bam	TCGA-A6-5661-10A-01D-1650-10_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80jpzjJBX1Q5jgvPjGPPF6f	project-G428g40Jf312vx5727kY9KXZ:file-G80jvJ0JBX1Z4v1j6FxpqYV3
TCGA-A6-5657-10A-01D-1650-10_hg19_Illumina_gdc_realn	TCGA-A6-5657-10A-01D-1650-10_hg19_Illumina_gdc_realn.bam	TCGA-A6-5657-10A-01D-1650-10_hg19_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80jpgQJGPQ0kjPb0QkbXq1b	project-G428g40Jf312vx5727kY9KXZ:file-G80jv48JGPQ0XFzKJgkq5Ggk
TCGA-A6-5662-10A-01D-1650-10_hg19_Illumina_gdc_realn	TCGA-A6-5662-10A-01D-1650-10_hg19_Illumina_gdc_realn.bam	TCGA-A6-5662-10A-01D-1650-10_hg19_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80jpfQJ4vpFkvBFJg622q1b	project-G428g40Jf312vx5727kY9KXZ:file-G80jv00J4vp1gZ5g30GYffyQ
TCGA-A6-6138-10A-01D-1771-10_hg19_Illumina_gdc_realn	TCGA-A6-6138-10A-01D-1771-10_hg19_Illumina_gdc_realn.bam	TCGA-A6-6138-10A-01D-1771-10_hg19_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80jj88JgjkY4fzvJf81VZ6y	project-G428g40Jf312vx5727kY9KXZ:file-G80jk3jJgjkv91751z2kj7qx
TCGA-A6-5666-10A-01D-1650-10_hg19_Illumina_gdc_realn	TCGA-A6-5666-10A-01D-1650-10_hg19_Illumina_gdc_realn.bam	TCGA-A6-5666-10A-01D-1650-10_hg19_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80jgQjJZxG0yK4x6KbqBy5y	project-G428g40Jf312vx5727kY9KXZ:file-G80jjY0JZxG7f84G6Fz40V0z
TCGA-A6-6141-10A-01D-1771-10_hg19_Illumina_gdc_realn	TCGA-A6-6141-10A-01D-1771-10_hg19_Illumina_gdc_realn.bam	TCGA-A6-6141-10A-01D-1771-10_hg19_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80jgQQJgbgz8pZbJfYQKP09	project-G428g40Jf312vx5727kY9KXZ:file-G80jj78JgbggQPYY5g0yQ9Xv
TCGA-A6-5660-10A-01D-1650-10_Illumina_gdc_realn	TCGA-A6-5660-10A-01D-1650-10_Illumina_gdc_realn.bam	TCGA-A6-5660-10A-01D-1650-10_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80jg60J25X1009v0V7qzVQY	project-G428g40Jf312vx5727kY9KXZ:file-G80jgqjJ25XGXzXp8Gp2G8Q9
TCGA-A6-6142-10A-01D-1771-10_hg19_Illumina_gdc_realn	TCGA-A6-6142-10A-01D-1771-10_hg19_Illumina_gdc_realn.bam	TCGA-A6-6142-10A-01D-1771-10_hg19_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80jfbjJZ619JPzQJj3X818G	project-G428g40Jf312vx5727kY9KXZ:file-G80jgFQJZ6171gZgPgBGG03B
TCGA-A6-2675-10A-01D-1719-10_hg19_Illumina_gdc_realn	TCGA-A6-2675-10A-01D-1719-10_hg19_Illumina_gdc_realn.bam	TCGA-A6-2675-10A-01D-1719-10_hg19_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80jfJ8JJ17Q209698FkfyXX	project-G428g40Jf312vx5727kY9KXZ:file-G80jfyQJJ17pbxVyJfXp52Zp
TCGA-A6-6140-10A-01D-1771-10_Illumina_gdc_realn	TCGA-A6-6140-10A-01D-1771-10_Illumina_gdc_realn.bam	TCGA-A6-6140-10A-01D-1771-10_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80jfFQJ46120B771zJ4jZyX	project-G428g40Jf312vx5727kY9KXZ:file-G80jfpjJ4610yK4x6KbqBy41
TCGA-A2-A0T2-10A-01D-A099-09_IlluminaGA-DNASeq_exome_gdc_realn	TCGA-A2-A0T2-10A-01D-A099-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	TCGA-A2-A0T2-10A-01D-A099-09_IlluminaGA-DNASeq_exome_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80jf28JY7z3P7jb5jjzv792	project-G428g40Jf312vx5727kY9KXZ:file-G80jfQ8JY7z13YqX8B2Vf6JJ
TCGA-A2-A0CW-10A-01D-A110-09_IlluminaGA-DNASeq_exome_2_gdc_realn	TCGA-A2-A0CW-10A-01D-A110-09_IlluminaGA-DNASeq_exome_2_gdc_realn.bam	TCGA-A2-A0CW-10A-01D-A110-09_IlluminaGA-DNASeq_exome_2_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80jbk0Jb461Y3ZyPj213jZy	project-G428g40Jf312vx5727kY9KXZ:file-G80jf7jJb460jBKv8J482F6p
TCGA-A6-3807-10A-01D-1459-10_hg19_Illumina_gdc_realn	TCGA-A6-3807-10A-01D-1459-10_hg19_Illumina_gdc_realn.bam	TCGA-A6-3807-10A-01D-1459-10_hg19_Illumina_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80jbX8J1fbBbxVyJfXp52Vq	project-G428g40Jf312vx5727kY9KXZ:file-G80jby8J1fbFkvBFJg622pbk
C508.TCGA-96-A4JL-10A-01D-A25A-08.2_gdc_realn	C508.TCGA-96-A4JL-10A-01D-A25A-08.2_gdc_realn.bam	C508.TCGA-96-A4JL-10A-01D-A25A-08.2_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80jbJ0JYybg1gZgPgBGFzxg	project-G428g40Jf312vx5727kY9KXZ:file-G80jbkjJYybxb57XJbv6YYX6
TCGA-A5-A0VP-10A-01D-A10B-09_IlluminaGA-DNASeq_exome_gdc_realn	TCGA-A5-A0VP-10A-01D-A10B-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	TCGA-A5-A0VP-10A-01D-A10B-09_IlluminaGA-DNASeq_exome_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80jbGQJ4G77f84G6Fz40Qf4	project-G428g40Jf312vx5727kY9KXZ:file-G80jbf0J4G7Jg1qP8B6QXpXB
TCGA-A2-A0YK-10A-01D-A117-09_IlluminaGA-DNASeq_exome_HOLD_QC_PENDING_gdc_realn	TCGA-A2-A0YK-10A-01D-A117-09_IlluminaGA-DNASeq_exome_HOLD_QC_PENDING_gdc_realn.bam	TCGA-A2-A0YK-10A-01D-A117-09_IlluminaGA-DNASeq_exome_HOLD_QC_PENDING_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80jb78JkbyBPPxz1xbgg8P7	project-G428g40Jf312vx5727kY9KXZ:file-G80jbb0Jkby06VfP1vX524yF
TCGA-A2-A0SX-10A-01D-A099-09_IlluminaGA-DNASeq_exome_gdc_realn	TCGA-A2-A0SX-10A-01D-A099-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	TCGA-A2-A0SX-10A-01D-A099-09_IlluminaGA-DNASeq_exome_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80jbB0J6GFz40Pb8Fk5zjKB	project-G428g40Jf312vx5727kY9KXZ:file-G80jbZQJ6GFXQ75930KvZg72
TCGA-A2-A04W-10A-01D-A110-09_IlluminaGA-DNASeq_exome_gdc_realn	TCGA-A2-A04W-10A-01D-A110-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	TCGA-A2-A04W-10A-01D-A110-09_IlluminaGA-DNASeq_exome_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G80jb1jJQ9FBj5qZPjJ8ZJ4P	project-G428g40Jf312vx5727kY9KXZ:file-G80jbJ0JQ9FJg1qP8B6QXpQG
