batch ID	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam_index	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam ID	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam_index ID
C509.TCGA-L4-A4E6-10A-01D-A24F-08.3_gdc_realn	C509.TCGA-L4-A4E6-10A-01D-A24F-08.3_gdc_realn.bam	C509.TCGA-L4-A4E6-10A-01D-A24F-08.3_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G8B8490JQgV3Ky3F8XzbG6k6	project-G428g40Jf312vx5727kY9KXZ:file-G8B84KjJQgV0VZzZBqPZ2VpP
C828.TCGA-GN-A26D-10A-01D-A19A-08.2_gdc_realn	C828.TCGA-GN-A26D-10A-01D-A19A-08.2_gdc_realn.bam	C828.TCGA-GN-A26D-10A-01D-A19A-08.2_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G8B83q0JX1Xjqq5J8jzJ83Zv	project-G428g40Jf312vx5727kY9KXZ:file-G8B83zQJX1XzYb8VBv6B29Z2
C499.TCGA-MK-A4N9-10A-01D-A25A-08.4_gdc_realn	C499.TCGA-MK-A4N9-10A-01D-A25A-08.4_gdc_realn.bam	C499.TCGA-MK-A4N9-10A-01D-A25A-08.4_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G8B80zQJ8x8FbgF9FkJYB9bj	project-G428g40Jf312vx5727kY9KXZ:file-G8B8130J8x83Zbv84p612kyx
C499.TCGA-L6-A4ET-10A-01D-A25A-08.4_gdc_realn	C499.TCGA-L6-A4ET-10A-01D-A25A-08.4_gdc_realn.bam	C499.TCGA-L6-A4ET-10A-01D-A25A-08.4_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G8B7zY0JbqzPg1GQ8X47YKKj	project-G428g40Jf312vx5727kY9KXZ:file-G8B7zj0JbqzPYb8VBv6B29Bq
C499.TCGA-MK-A4N7-10A-01D-A25A-08.4_gdc_realn	C499.TCGA-MK-A4N7-10A-01D-A25A-08.4_gdc_realn.bam	C499.TCGA-MK-A4N7-10A-01D-A25A-08.4_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G8B7yqQJXJpvF2Y12XF4fvXq	project-G428g40Jf312vx5727kY9KXZ:file-G8B7z0jJXJpg8p163zZjF3x0
C509.TCGA-MP-A4T7-10A-01D-A24P-08.5_gdc_realn	C509.TCGA-MP-A4T7-10A-01D-A24P-08.5_gdc_realn.bam	C509.TCGA-MP-A4T7-10A-01D-A24P-08.5_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G8B7yZQJbXVPg1GQ8X47YKJ2	project-G428g40Jf312vx5727kY9KXZ:file-G8B7yk8JbXV5K4GB8gG9xKpZ
C828.TCGA-EE-A3AF-10A-01D-A198-08.3_gdc_realn	C828.TCGA-EE-A3AF-10A-01D-A198-08.3_gdc_realn.bam	C828.TCGA-EE-A3AF-10A-01D-A198-08.3_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G8B7xxjJgpKf7yJP8XQ2FBx5	project-G428g40Jf312vx5727kY9KXZ:file-G8B7y38JgpKk9x9jFggq0F2V
C500.TCGA-LT-A8JT-10A-01D-A362-08.1_gdc_realn	C500.TCGA-LT-A8JT-10A-01D-A362-08.1_gdc_realn.bam	C500.TCGA-LT-A8JT-10A-01D-A362-08.1_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G8B7x3QJQP1vF2Y12XF4fv71	project-G428g40Jf312vx5727kY9KXZ:file-G8B7x80JQP1bjfgq8gyKxYBj
C489.TCGA-B9-4115-10A-01D-1252-08.8_gdc_realn	C489.TCGA-B9-4115-10A-01D-1252-08.8_gdc_realn.bam	C489.TCGA-B9-4115-10A-01D-1252-08.8_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G8B7v50JxXYzg1GQ8X47YK76	project-G428g40Jf312vx5727kY9KXZ:file-G8B7vZ8JxXYjB2pq3zX060k6
C828.TCGA-FR-A7U9-10A-01D-A34X-08.1_gdc_realn	C828.TCGA-FR-A7U9-10A-01D-A34X-08.1_gdc_realn.bam	C828.TCGA-FR-A7U9-10A-01D-A34X-08.1_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G8B7qv8JfkFjB2pq3zX060jB	project-G428g40Jf312vx5727kY9KXZ:file-G8B7v1jJfkFgJ3GyPzj6Jjfz
C828.TCGA-DA-A1IC-10A-01D-A199-08.3_gdc_realn	C828.TCGA-DA-A1IC-10A-01D-A199-08.3_gdc_realn.bam	C828.TCGA-DA-A1IC-10A-01D-A199-08.3_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G8B7qG0JV9kPg1GQ8X47YJq5	project-G428g40Jf312vx5727kY9KXZ:file-G8B7qVjJV9k3Ky3F8XzbG66q
C828.TCGA-EE-A20B-10A-01D-A198-08.3_gdc_realn	C828.TCGA-EE-A20B-10A-01D-A198-08.3_gdc_realn.bam	C828.TCGA-EE-A20B-10A-01D-A198-08.3_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G8B7px0JbQFf7yJP8XQ2FB88	project-G428g40Jf312vx5727kY9KXZ:file-G8B7q28JbQFvB68j3qYy35kz
C828.TCGA-GN-A4U9-10B-01D-A32N-08.3_gdc_realn	C828.TCGA-GN-A4U9-10B-01D-A32N-08.3_gdc_realn.bam	C828.TCGA-GN-A4U9-10B-01D-A32N-08.3_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G8B7p20JjjzK70Px8QxZyvjx	project-G428g40Jf312vx5727kY9KXZ:file-G8B7pQjJjjzBV8FxGZGZqv3Y
C529.TCGA-KC-A7F6-10A-01D-A33W-08.1_gdc_realn	C529.TCGA-KC-A7F6-10A-01D-A33W-08.1_gdc_realn.bam	C529.TCGA-KC-A7F6-10A-01D-A33W-08.1_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G8B7kg0JVJ7J00FfPzy1ZjFz	project-G428g40Jf312vx5727kY9KXZ:file-G8B7kqjJVJ778p163zZjF2y2
C529.TCGA-M7-A722-10B-01D-A362-08.2_gdc_realn	C529.TCGA-M7-A722-10B-01D-A362-08.2_gdc_realn.bam	C529.TCGA-M7-A722-10B-01D-A362-08.2_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G8B7kPQJKZyx5fpZG1pFxPF8	project-G428g40Jf312vx5727kY9KXZ:file-G8B7kZ0JKZyjZ3BJ3kV6kXx5
C828.TCGA-EB-A5VV-10A-01D-A32N-08.3_gdc_realn	C828.TCGA-EB-A5VV-10A-01D-A32N-08.3_gdc_realn.bam	C828.TCGA-EB-A5VV-10A-01D-A32N-08.3_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G8B7ffjJxB7fB5k74p82V8z7	project-G428g40Jf312vx5727kY9KXZ:file-G8B7gBjJxB7by8Qk3zgqPfX6
C239.TCGA-13-0751-10A-01D.4_gdc_realn	C239.TCGA-13-0751-10A-01D.4_gdc_realn.bam	C239.TCGA-13-0751-10A-01D.4_gdc_realn.bai	project-G428g40Jf312vx5727kY9KXZ:file-G8B7Q9QJ9gVpK6FzFgzqZgGP	project-G428g40Jf312vx5727kY9KXZ:file-G8B7QbQJ9gVby8Qk3zgqPZ9j
