batch ID	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam_index	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam ID	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam_index ID
1002440	1002440_23153_0_0.cram	1002440_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyJq8Jp3fK7Jp68g0XX3GK	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyJb0Jp3fPzFk0PvKKKP6f
1002462	1002462_23153_0_0.cram	1002462_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybygxQJ2p488X51FVq6QgJj	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybygx8J2p4Kxx324vBY10p5
1002486	1002486_23153_0_0.cram	1002486_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby6F0JXkB88X51FVq6QYzB	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby65jJXkBFJqj13pX3qJ9V
1002533	1002533_23153_0_0.cram	1002533_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyfq2B0JFYJJ4fZPF8P5YfQF	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyfq29QJFYJ3vJqf73B644bJ
1002609	1002609_23153_0_0.cram	1002609_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxpVjJjBGpXXQZ3kp078Zg	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxpVjJjBGkg7P43kGQXGBg
1002652	1002652_23153_0_0.cram	1002652_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyZ60JJjX6bJq23kb9001G	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyZ4QJJjX3fQVX3jFk0Jk3
1002675	1002675_23153_0_0.cram	1002675_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxGX0JF0ZG4jfV3jbZZ31v	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxGVQJF0Z3y25J9XJb59J1
1002728	1002728_23153_0_0.cram	1002728_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxyf8Jg48Yy9vZ3kP6jp51	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxyb0Jg48zzFk0PvKKKG5Y
1002761	1002761_23153_0_0.cram	1002761_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxpqjJ2X97qjfP3kgKPVZp	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxpqjJ2X9G9ky93jF7Y80v
1002772	1002772_23153_0_0.cram	1002772_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf40pjJZ368qy9P3j9QQzVz	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf40pjJZ363fQVX3jFk10F2
