batch ID	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam_index	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam ID	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam_index ID
1015001	1015001_23153_0_0.cram	1015001_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby2J8JbFyp2P0F3P9JVjjv	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby2G0JbFyQ5xP83jXBJf86
1015019	1015019_23153_0_0.cram	1015019_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxxb0Jv7PyYGJZ3jyQ9z2X	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxxY8Jv7PzgyZ03jF794q8
1015042	1015042_23153_0_0.cram	1015042_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4z10JQj84Kyx1B99VGxjY	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4z0QJQj8005Q332gPb3gy
1015055	1015055_23153_0_0.cram	1015055_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf11YQJ44xf5Yx53k17FZ56	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf11YQJ44xQ05Q332gPZXxp
1015060	1015060_23153_0_0.cram	1015060_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybzFpjJy2F83pf33jvJvY18	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybzFp8Jy2FBZkpz3kYVKGbG
1015078	1015078_23153_0_0.cram	1015078_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf5KgQJx140F8xJ3kB95GKY	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf5KgQJx14Kxx324vBY27Pf
1015104	1015104_23153_0_0.cram	1015104_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz070J5p6G4jfV3jbZZK84	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz028J5p65j06Y3jy23jpz
1015116	1015116_23153_0_0.cram	1015116_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyVZ0JbBK7J5pq6gy778J8	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyVy0JbBK8qy9P3j9QQFJ5
1015131	1015131_23153_0_0.cram	1015131_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz4b0JFYfQyB833kVX9vq4	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz4b0JFYffQX8B3kyz12x8
1015150	1015150_23153_0_0.cram	1015150_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx7b8J8qGv9ky93jF7Y4BK	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx748J8qGVv92p3jFzg93j
1015182	1015182_23153_0_0.cram	1015182_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf126QJ9fx0zQ6f737bXyvp	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf126QJ9fx0jz7g3jJVX1kj
1015213	1015213_23153_0_0.cram	1015213_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvxp8JXkB0jz7g3jJVVJV0	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvxkQJXkBKYGJZ3jyQ9k7y
1015232	1015232_23153_0_0.cram	1015232_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvjJQJXPQ88X51FVq6QF1K	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvjGjJXPQ7J5pq6gy76xK3
1015343	1015343_23153_0_0.cram	1015343_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx16jJ4GYG4jfV3jbZZ167	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx16jJ4GYGXqY33k9G3Fzj
1015351	1015351_23153_0_0.cram	1015351_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby7Y0Jb71FJqj13pX3qJK4	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby7JQJb71Bzx9v3k28P4FB
1015366	1015366_23153_0_0.cram	1015366_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyJ18JJ9ZGJ1Bv3jzp0PFY	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyJ18JJ9ZFPjGp3jKQy1x0
1015384	1015384_23153_0_0.cram	1015384_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyJ40JVb0GfQGY3jj1fVzp	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyJ3jJVb09XYqQ3jxxKKBg
1015392	1015392_23153_0_0.cram	1015392_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxyp8Jy2jjzFQF3jG6zKvf	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxyp0Jy2jQjKFZ3jf5QQ8v
1015408	1015408_23153_0_0.cram	1015408_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyQ8QJKgVz6V3k3kzV0yQY	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyQ8QJKgVzzFk0PvKKKPg0
1015414	1015414_23153_0_0.cram	1015414_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FygQXfjJKJZQ5xP83jXBfpqF	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FygQXfQJKJZV6gk7JPv5KVXJ
1015439	1015439_23153_0_0.cram	1015439_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvy38JP4fj3pf33jvJv2ff	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvy2QJP4fxQqfk3jJYVG1G
1015486	1015486_23153_0_0.cram	1015486_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz5YQJv2VvXqY33k9G3qxZ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz5YQJv2VzgyZ03jF79Py6
1015495	1015495_23153_0_0.cram	1015495_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4658JpP33fQVX3jFk11QG	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4658JpP32Kg6V3jYvvz47
1015512	1015512_23153_0_0.cram	1015512_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvYp8JxjvQjKFZ3jf5Q8G3	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvYp0JxjvvfQGY3jj1f7ZV
1015521	1015521_23153_0_0.cram	1015521_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxVq8J68G0jKFZ3jf5QJ53	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxX9QJ68GPgyZ03jF792Q5
1015533	1015533_23153_0_0.cram	1015533_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf58JQJFx0yYGJZ3jyQF92z	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf58J0JFx0z6V3k3kzV2Ggy
1015549	1015549_23153_0_0.cram	1015549_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvZQQJg48k3V1V3jZGBpBG	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvZQ8Jg48gJ5pq6gy76vkX
1015568	1015568_23153_0_0.cram	1015568_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyyxQJ14JJQqfk3jJYVpG3	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyyx8J14JJQqfk3jJYVpFq
1015609	1015609_23153_0_0.cram	1015609_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf577QJx14BZkpz3kYVPGzB	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf576jJx14GXqY33k9G4Yg6
1015624	1015624_23153_0_0.cram	1015624_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyyPQJ6v5fX5613kgxGYq8	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyyKQJ6v5pXXQZ3kp07QJf
1015646	1015646_23153_0_0.cram	1015646_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyGX8J14J0ZfJQ3kvV7jZ7	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyGX0J14JKYGJZ3jyQB25X
