batch ID	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam_index	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam ID	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam_index ID
1063317	1063317_23153_0_0.cram	1063317_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz6B8J9FgJJ1YV3jzqZFk9	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz69QJ9FgJQqfk3jJYVxVf
1063324	1063324_23153_0_0.cram	1063324_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4FFjJ7Gj84gBb3kQYJj4q	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4FBQJ7Gj65Yx53k17G3PY
1063338	1063338_23153_0_0.cram	1063338_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvkk8JZB9k65763jfjyZzG	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvkjQJZB9vVpbbGj7QXb44
1063363	1063363_23153_0_0.cram	1063363_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf1v8QJXpkp2P0F3P9JX8BP	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf1v8QJXpkpXXQZ3kp07q1g
1063375	1063375_23153_0_0.cram	1063375_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxy6QJQ4b88X51FVq6QX70	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxy5jJQ4b958zV3kz19fQg
1063407	1063407_23153_0_0.cram	1063407_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf47b8JKBbK7Jp68g0XY1Z9	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf47ZjJKBb93V1V3jZGG1bQ
1063410	1063410_23153_0_0.cram	1063410_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvxY0JKy1GXqY33k9G3FP1	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvxXjJKy1FPjGp3jKQxjpX
1063435	1063435_23153_0_0.cram	1063435_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvYx0Jf2k7qjfP3kgKPBvj	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvYx0Jf2kB2P0F3P9JVQGQ
1063456	1063456_23153_0_0.cram	1063456_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvbk0JZB4fX5613kgxG35y	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvbjQJZB4bj06Y3jy23BYX
1063499	1063499_23153_0_0.cram	1063499_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvpBQJQX0vfQGY3jj1f8Q5	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvp9jJQX0QyB833kVX9K87
1063503	1063503_23153_0_0.cram	1063503_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxfG0JkB605xP83jXBJY83	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxfB0JkB63fQVX3jFk0702
1063536	1063536_23153_0_0.cram	1063536_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby8F0J8yf1v92p3jFzgPk1	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby830J8yf0F8xJ3kB94BkG
1063545	1063545_23153_0_0.cram	1063545_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4QX0JKBbB2P0F3P9JY4Xv	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4QVQJKBb0yB833kVXBZ2q
1063605	1063605_23153_0_0.cram	1063605_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4ZX8J0Z93fQVX3jFk1574	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4ZVjJ0Z9BZkpz3kYVP8gv
