batch ID	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam_index	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam ID	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam_index ID
1951497	1951497_23153_0_0.cram	1951497_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4Zx0JQ3YfX5613kgxJ9Yk	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4Zx0JQ3Yp2P0F3P9JY5VP
1951519	1951519_23153_0_0.cram	1951519_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf41YjJZ36GJ1Bv3jzp13Y0	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf41YjJZ3657v96P5VP84yX
1951526	1951526_23153_0_0.cram	1951526_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx720Jvj4K7Jp68g0XVqY1	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx7G8Jvj40ZfJQ3kvV7V57
1951560	1951560_23153_0_0.cram	1951560_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyGx0J4GY8qy9P3j9QQBJB	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyGv8J4GYJ9g6y3jJvfP8k
1951578	1951578_23153_0_0.cram	1951578_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf5670JQ3Ykb4843jZpY7jq	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf5670JQ3Yf5Yx53k17GG29
1951587	1951587_23153_0_0.cram	1951587_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybygGjJb71JJ1YV3jzqZ3fV	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybygGQJb7183pf33jvJvKkJ
1951641	1951641_23153_0_0.cram	1951641_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyGqQJvjpvJ1Bv3jzp0P9P	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyGpjJvjpfX5613kgxGJPF
1951677	1951677_23153_0_0.cram	1951677_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf0y08J44xvfQGY3jj1g1j3	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf0y08J44xxJ1YV3jzqZQPJ
1951688	1951688_23153_0_0.cram	1951688_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyZFQJxV41Jx4y3kq3y2kq	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyZB8JxV4JQqfk3jJYVj5k
1951718	1951718_23153_0_0.cram	1951718_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyg8QJFfkjzFQF3jG6zYpv	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyg8QJFfkzgyZ03jF79By8
1951720	1951720_23153_0_0.cram	1951720_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf11z0JKz9XKg6V3jYvv93K	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf11yQJKz9qJqj13pX3qk0b
1951743	1951743_23153_0_0.cram	1951743_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf0v90Jj9QQ5xP83jXBK66p	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf0v80Jj9Qbj06Y3jy23yGQ
1951751	1951751_23153_0_0.cram	1951751_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz6b8JXP9pZkpz3kYVKFvB	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz6ZQJXP9ygz4q3jyq4fzb
1951779	1951779_23153_0_0.cram	1951779_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz4qjJxF3Yy25J9XJb5bZ1	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz4q0JxF3vXqY33k9G3qp4
1951804	1951804_23153_0_0.cram	1951804_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby8qjJfPXk58zV3kz19jfb	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby8q8JfPXz6V3k3kzV0x08
1951816	1951816_23153_0_0.cram	1951816_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvp18J14J8qy9P3j9QQ12V	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvp18J14J1Jx4y3kq3xfj6
1951865	1951865_23153_0_0.cram	1951865_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz81QJxQ0vJ1Bv3jzp0b3Q	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz80jJxQ0QzQ6f737bXq9V
1951882	1951882_23153_0_0.cram	1951882_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvk20JKy19PxkG3k8v60fv	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvk20JKy1B2P0F3P9JVV1z
1951917	1951917_23153_0_0.cram	1951917_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvxGjJfJBjzFQF3jG6z8GZ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvxG0JfJBgqjfP3kgKPG6G
1951952	1951952_23153_0_0.cram	1951952_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyBVQJj9zpZkpz3kYVK4B6	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby9zjJj9zyxx324vBY0y6x
1952022	1952022_23153_0_0.cram	1952022_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvx98J1JfQyB833kVX9Kf7	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvx60J1Jfygz4q3jyq48g5
1952074	1952074_23153_0_0.cram	1952074_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4970JZ360F8xJ3kB953Yb	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf496QJZ36965763jfjzvPZ
1952089	1952089_23153_0_0.cram	1952089_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybzpQ0J66157v96P5VP7Y57	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybzpP8J66188X51FVq6Qz2Z
1952121	1952121_23153_0_0.cram	1952121_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby6Z0JBY6QzQ6f737bXX1Q	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby6Y0JBY6vfQGY3jj1fQj1
1952149	1952149_23153_0_0.cram	1952149_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyGf0JjBGv4jfV3jbZZ9gK	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyGf0JjBGvXqY33k9G3ZVG
1952207	1952207_23153_0_0.cram	1952207_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby8xQJb77GJ1Bv3jzp0Jjp	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby8xQJb775VfK43k0bF2vV
1952210	1952210_23153_0_0.cram	1952210_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybygVjJ5jgYfQVX3jFk0KFg	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybygV0J5jgX86YP7ZVP4k85
1952228	1952228_23153_0_0.cram	1952228_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FyfGf5QJ37qJ21yKJGQ6P249	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FyfGf50J37q88X51FVq6Xvvj
