batch ID	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam_index	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam ID	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam_index ID
1912423	1912423_23153_0_0.cram	1912423_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx928J7gPqX08fG45vK3F6	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx920J7gPkXYqQ3jxxK68V
1912464	1912464_23153_0_0.cram	1912464_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby1jQJ2P9PgyZ03jF795g3	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby1gQJ2P983pf33jvJvB46
1912508	1912508_23153_0_0.cram	1912508_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvb70JVb0FX08fG45vK024	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvb70JVb0958zV3kz19P51
1912527	1912527_23153_0_0.cram	1912527_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxy5jJFqvbj06Y3jy23VZj	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxy5QJFqvyYGJZ3jyQ9z84
1912540	1912540_23153_0_0.cram	1912540_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybypQ0J51ZFX08fG45vKJ81	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybypKQJ51ZBff0VBBxFXzYB
1912553	1912553_23153_0_0.cram	1912553_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby4bQJFfkbxXGv3jPxx537	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby4K0JFfkyYGJZ3jyQB0JJ
1912562	1912562_23153_0_0.cram	1912562_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf5Bz0J5yyQZfJQ3kvV8gP0	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf5ByjJ5yyqX08fG45vPGZ5
1912571	1912571_23153_0_0.cram	1912571_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz5k0Jq8QBPb85K6yJ01x9	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz5j0Jq8Q1Jx4y3kq3y8J3
1912669	1912669_23153_0_0.cram	1912669_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz1B8JxF3Yy9vZ3kP6k11q	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz19QJxF3QF8xJ3kB94Q5q
1912703	1912703_23153_0_0.cram	1912703_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4j4QJQj85VfK43k0bG0Bv	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4j3jJQj83y9vZ3kP6kxYK
1912722	1912722_23153_0_0.cram	1912722_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyxp8JKgVX86YP7ZVP4pk9	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyxkjJKgVYy9vZ3kP6k06X
1912767	1912767_23153_0_0.cram	1912767_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyQG0JVb07J5pq6gy7781j	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyQFQJVb07qjfP3kgKPfX5
1912838	1912838_23153_0_0.cram	1912838_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyj08J8xV6QX8B3kyz0zkq	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyj00J8xV57v96P5VP7JgB
1912863	1912863_23153_0_0.cram	1912863_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxxvjJ5xqj8X51FVq6QX2f	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxxv0J5xqj8X51FVq6QX2G
1912947	1912947_23153_0_0.cram	1912947_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxPy8J8fpBPb85K6yGzf6v	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxPy0J8fpK7Jp68g0XVx3Q
1912982	1912982_23153_0_0.cram	1912982_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxQBQJ8xVBzx9v3k28Kz2b	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxQB0J8xV0F8xJ3kB94640
1912998	1912998_23153_0_0.cram	1912998_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby2QQJ2bqj8X51FVq6QY3k	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby2P0J2bqkXYqQ3jxxKG0j
1913002	1913002_23153_0_0.cram	1913002_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz4fQJjBGQjz7g3jJVVq9K	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz4QQJjBGXKg6V3jYvv52p
1913030	1913030_23153_0_0.cram	1913030_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxQjQJJ9Z5xXGv3jPxx0Pv	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxQj0JJ9ZJ1vFb3k48gGXV
1913041	1913041_23153_0_0.cram	1913041_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz3v8J6Q584gBb3kQYGx2Q	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz3f8J6Q50yB833kVX9vgg
1913096	1913096_23153_0_0.cram	1913096_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyggQJpF0G9ky93jF7YK00	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybygf0JpF0G4jfV3jbZZG31
1913113	1913113_23153_0_0.cram	1913113_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx06jJxV6QzQ6f737bXBZ3	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx020JxV6kXYqQ3jxxK4gx
1913132	1913132_23153_0_0.cram	1913132_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyGvjJ68GKxx324vBY0yg5	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyGvjJ68GG4jfV3jbZZ9kg
1913154	1913154_23153_0_0.cram	1913154_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby84QJbBKG4jfV3jbZZ8q4	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby8JQJbBK88X51FVq6QZ69
1913181	1913181_23153_0_0.cram	1913181_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvgf8Jj9kXKg6V3jYvq9Xb	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvgZ8Jj9kvVpbbGj7QXZq2
1913229	1913229_23153_0_0.cram	1913229_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx850J21pjqy9P3j9QQ38p	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx82jJ21pxQqfk3jJYVJYP
