batch ID	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam_index	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam ID	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam_index ID
1151213	1151213_23153_0_0.cram	1151213_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf1bZ0J9fxK32Fv3jjxk6kJ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf1bYjJ9fx9g7P43kGQXv6Q
1151225	1151225_23153_0_0.cram	1151225_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxgJ8JxQzj8X51FVq6QQBV	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxgGjJxQzpXXQZ3kp077zX
1151248	1151248_23153_0_0.cram	1151248_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxzbQJKgVpPb85K6yGzkPV	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxzzjJKgVQyB833kVX9b5y
1151337	1151337_23153_0_0.cram	1151337_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx160JXP9kPxkG3k8v6201	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx160JXP9y7Jp68g0XVpj4
1151392	1151392_23153_0_0.cram	1151392_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4jY0J5yyy32Fv3jjxkbk4	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4jXQJ5yyyYGJZ3jyQF5GG
1151414	1151414_23153_0_0.cram	1151414_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx4fQJxqgbxXGv3jPxvyFX	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx4fQJxqgQzQ6f737bXFFf
1151439	1151439_23153_0_0.cram	1151439_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvxxQJVyzQZfJQ3kvV7Ppz	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvxx0JVyzj3pf33jvJv2ZB
1151440	1151440_23153_0_0.cram	1151440_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx4JjJB60v4jfV3jbZZ1ZJ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx4JjJB60yYGJZ3jyQ9pB7
1151471	1151471_23153_0_0.cram	1151471_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxY18J8qGYfQVX3jFk0665	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxXv0J8qGVJx4y3kq3xpp0
1151594	1151594_23153_0_0.cram	1151594_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3j78Jpg1y32Fv3jjxkGv2	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3j6QJpg1kXYqQ3jxxP0gK
1151624	1151624_23153_0_0.cram	1151624_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxFq0J5jZPzFk0PvKKK7f5	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxFpjJ5jZPzFk0PvKKK7f1
1151646	1151646_23153_0_0.cram	1151646_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf15bQJ44xgqjfP3kgKQ249	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf15bQJ44xygz4q3jyq4qXv
1151652	1151652_23153_0_0.cram	1151652_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxpF8Jv2VYy9vZ3kP6jjz7	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxpQ0Jv2Vj4gBb3kQYGYfF
1151663	1151663_23153_0_0.cram	1151663_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxyK0JqXkfQX8B3kyz0pP6	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxyK0JqXkkXYqQ3jxxKF51
1151691	1151691_23153_0_0.cram	1151691_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyBVQJ06GP6V3k3kzV0xF7	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyBfjJ06G5xXGv3jPxx6JQ
