batch ID	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam_index	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam ID	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam_index ID
1125260	1125260_23153_0_0.cram	1125260_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvp10J6kZbVfK43k0bBkxB	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvkzjJ6kZv4jfV3jbZZ005
1125293	1125293_23153_0_0.cram	1125293_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf44b8JjV8z6V3k3kzV1xGX	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf44YjJjV8ygz4q3jyq5Bq8
1125306	1125306_23153_0_0.cram	1125306_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf42yQJXpKXQf4v3jQjpG0f	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf42y0JXpKj8X51FVq6VFqK
1125312	1125312_23153_0_0.cram	1125312_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxGKjJ21pp2P0F3P9JVZ4k	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxGJjJ21pj3pf33jvJv526
1125321	1125321_23153_0_0.cram	1125321_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf1zVQJQkFk3V1V3jZGFZJ3	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf1zV0JQkFYfQVX3jFk0kx6
1125349	1125349_23153_0_0.cram	1125349_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyKYjJvj4GfQGY3jj1fX5k	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyK8QJvj4FJqj13pX3qKpK
1125368	1125368_23153_0_0.cram	1125368_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxpY8J7qGbj06Y3jy23Qq8	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxpX8J7qGjzFQF3jG6zJgy
1125385	1125385_23153_0_0.cram	1125385_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvkP0JP5v2Kg6V3jYvq9k1	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvkJ8JP5vJ9g6y3jJvf59Z
1125394	1125394_23153_0_0.cram	1125394_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxg2QJG5QvfQGY3jj1fJPg	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxg20JG5Qv9ky93jF7Y737
1125402	1125402_23153_0_0.cram	1125402_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyyGQJByx84gBb3kQYGqZX	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyyFQJByx0jz7g3jJVVkz8
1125459	1125459_23153_0_0.cram	1125459_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby7GQJj9kYfQVX3jFk0Bzq	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby7YjJj9kYy25J9XJb5KpF
1125464	1125464_23153_0_0.cram	1125464_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxfx0JFYfj3pf33jvJv7f0	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxfv0JFYffX5613kgxG8Zp
1125488	1125488_23153_0_0.cram	1125488_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4JzjJ7GjBXXQZ3kp089zf	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4JzQJ7GjKgz4q3jyq5JGj
1125496	1125496_23153_0_0.cram	1125496_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyG90J6Q50jz7g3jJVVfKx	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyG7jJ6Q51v92p3jFzgQYV
1125508	1125508_23153_0_0.cram	1125508_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby33jJVj9kg7P43kGQXKF4	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby30jJVj9YfQVX3jFk0B46
1125676	1125676_23153_0_0.cram	1125676_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf1Z78JKz9pZkpz3kYVKXFJ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf1Z78JKz9f5Yx53k17Ff7y
1125697	1125697_23153_0_0.cram	1125697_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyGBQJ11Q0jz7g3jJVVfPP	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyGBQJ11Q64Zg33jJkfzZF
1125703	1125703_23153_0_0.cram	1125703_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby9G8J7QY9b4843jZpX58B	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby9FQJ7QYKYGJZ3jyQB1Q4
1125722	1125722_23153_0_0.cram	1125722_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvZ10JzBxv4jfV3jbZYz7F	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvZ08JzBxQF8xJ3kB941f1
1125736	1125736_23153_0_0.cram	1125736_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyGpjJbBK0jz7g3jJVVfZG	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyGp8JbBK3y25J9XJb5PvB
1125767	1125767_23153_0_0.cram	1125767_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf47ZjJGgb8qy9P3j9QV5Xy	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf47ZjJGgb2Kg6V3jYvvzPz
1125817	1125817_23153_0_0.cram	1125817_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby4g8J7QYP6V3k3kzV0v5F	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby4g8J7QYG9ky93jF7YB2x
1125824	1125824_23153_0_0.cram	1125824_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf5980Jx140F8xJ3kB95FX8	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf5978Jx14005Q332gPb5vp
