batch ID	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam_index	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam ID	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam_index ID
1128052	1128052_23153_0_0.cram	1128052_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz6Y0J2p4J9g6y3jJvfj9y	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz6X8J2p43y9vZ3kP6k3qp
1128267	1128267_23153_0_0.cram	1128267_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3kq0J9PfjzFQF3jG7043f	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3kp8J9Pfkg7P43kGQY2z3
1128565	1128565_23153_0_0.cram	1128565_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf5KJjJx1459V544519k15F	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf5KJjJx149PxkG3k8v7XgV
1128598	1128598_23153_0_0.cram	1128598_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvgq8JQ4bJ9g6y3jJvf525	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvgbjJQ4bGJ1Bv3jzp0512
1128754	1128754_23153_0_0.cram	1128754_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf15V0J9fx0yB833kVXB4Jx	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf15Q0J9fx5j06Y3jy23z55
1128860	1128860_23153_0_0.cram	1128860_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby628J4zgk58zV3kz19j7p	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby620J4zgQyB833kVX9fPJ
1129018	1129018_23153_0_0.cram	1129018_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvyZ8JX1yv4jfV3jbZZ0pJ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvyQjJX1yfX5613kgxG4PB
1129446	1129446_23153_0_0.cram	1129446_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4288J1v3bVfK43k0bFpV6	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf427jJ1v3qX08fG45vP32X
1129653	1129653_23153_0_0.cram	1129653_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf1740JXpkxQqfk3jJYX255	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf1738JXpkjqy9P3j9QQZyx
1130400	1130400_23153_0_0.cram	1130400_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxG3QJ2888qy9P3j9QQ3z9	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxG38J288FX08fG45vK3gZ
1132357	1132357_23153_0_0.cram	1132357_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyPjjJkXfy7Jp68g0XX5YJ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyPY0JkXfv4jfV3jbZZB87
1132514	1132514_23153_0_0.cram	1132514_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvvp0JxV4J1vFb3k48g8Kz	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvvp0JxV4P6V3k3kzV0ZPV
1132654	1132654_23153_0_0.cram	1132654_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxk10J0516QX8B3kyz0k24	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxjXjJ051BPb85K6yGzgxQ
1133428	1133428_23153_0_0.cram	1133428_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybzvvjJ661K32Fv3jjxk1zJ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybzvvQJ661JQqfk3jJYVz5X
1133444	1133444_23153_0_0.cram	1133444_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx0pjJbFyxJ1YV3jzqYjqb	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx0pjJbFyYy25J9XJb57K9
1133692	1133692_23153_0_0.cram	1133692_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby5V8J1JfX86YP7ZVP4bX3	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby5QjJ1JffbJq23kb8zv8z
1134022	1134022_23153_0_0.cram	1134022_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvb3QJ2886bJq23kb8zYGJ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvb38J288FX08fG45vK01b
1134244	1134244_23153_0_0.cram	1134244_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxpJ8J8kvPzFk0PvKKKBgP	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxpJ8J8kv0zQ6f737bXPJ7
1134314	1134314_23153_0_0.cram	1134314_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4GgjJjvYvfQGY3jj1gP1P	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4GgQJjvYvJ1Bv3jzp16xK
1134577	1134577_23153_0_0.cram	1134577_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby068JvyFpPb85K6yGzkQg	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby0B8JvyFgJ5pq6gy774yv
1134588	1134588_23153_0_0.cram	1134588_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3qj0J9Pfk65763jfjzkYK	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3qgQJ9PffX5613kgxJ3g8
1134984	1134984_23153_0_0.cram	1134984_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyQQjJpgK9XYqQ3jxxKKxp	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyQQ8JpgKB2P0F3P9JVqJF
1135127	1135127_23153_0_0.cram	1135127_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4x00JQ3YbVfK43k0bG1Qv	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4x00JQ3YvXqY33k9G4VPf
1135573	1135573_23153_0_0.cram	1135573_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf1YBQJKz9gqjfP3kgKQ5f6	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf1Y9QJKz9pZkpz3kYVKX6P
1138811	1138811_23153_0_0.cram	1138811_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyQ20JbPpk58zV3kz19p6x	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyQ20JbPpfbJq23kb8zz1P
1139322	1139322_23153_0_0.cram	1139322_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyQ5jJ4zggqjfP3kgKPfPv	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyQ5jJ4zgk3V1V3jZGF56F
1140394	1140394_23153_0_0.cram	1140394_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyYp0J8fp05xP83jXBJkk4	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyYk8J8fpFJqj13pX3qQ7v
1142829	1142829_23153_0_0.cram	1142829_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz550JkbQpyB9v3jV38p65	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz54QJkbQY6fz03jJVfYV7
1145031	1145031_23153_0_0.cram	1145031_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyfjQJ743v4jfV3jbZZFp6	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyfgjJ743v9ky93jF7YJZg
1146821	1146821_23153_0_0.cram	1146821_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyfvjJYVJpZkpz3kYVK6XB	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyfv8JYVJyxx324vBY10Pp
1146901	1146901_23153_0_0.cram	1146901_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx5bjJ8fpPgyZ03jF790K2	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx5pjJ8fpBXXQZ3kp07506
1150986	1150986_23153_0_0.cram	1150986_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyJ2jJ6b93y25J9XJb5Pyy	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyJ2QJ6b9286YP7ZVP4g2J
1152509	1152509_23153_0_0.cram	1152509_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3qF8JjvYp2P0F3P9JXpgf	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3qF8JjvYqX08fG45vP1Y0
